,Unnamed: 0,tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls,sentiment,pca_x,pca_y,tsna_x,tsne_y
50,50,1754914499809734895,"Now in year two, the Hurst Horizon Scholarship Program is covering 75 students — one in eight at Yale Law School — who are attending tuition-free. Since 2022, several peer law schools have followed, sparking a trend for increasing need-based financial aid.
https://t.co/CAqWsyEPv2",en,Retweet,3,123,29,5,41142,2024-02-06 12:06:36,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,https://law.yale.edu/yls-today/news/hurst-horizon-scholarship-gives-students-freedom-law-school-and-beyond,,,85.0,-0.12346784990693233,-0.1255800845057327,-7.413689,0.0051299883
51,51,1754911536890393008,"Yale has committed to developing a landmark theatrical arts building that will bring faculty, staff, students, and guest artists under one roof and further establish downtown New Haven as a lively center for education, performance, and culture. #Yale https://t.co/eTHLoa0HxG",en,Tweet,1,32,3,3,4464,2024-02-06 11:54:49,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2024/02/06/yale-move-forward-new-dramatic-arts-building,,,85.0,-0.23631687641925894,0.09804581608132129,-11.142822,12.370576
52,52,1754867666760634591,"As the @YalePeabody Museum prepares to reopen to the public after a major renovation, a team of skilled specialists is applying scholarly discipline and artistic technique to help the museum's smaller fossil exhibits come to life. Learn more: https://t.co/BODfuFzFww #Yale https://t.co/vgqUEvLzmx",en,Tweet,1,84,17,2,7743,2024-02-06 09:00:30,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,http://bit.ly/3Uqt0Ui,photo,"https://pbs.twimg.com/media/GFqKxK3WQAAHjym.jpg,https://pbs.twimg.com/media/GFqKyYVWoAAsUHc.jpg,https://pbs.twimg.com/media/GFqKzm9WYAA0fGI.jpg,https://pbs.twimg.com/media/GFqK01HXwAAS-tD.jpg",85.0,-0.08228560217782904,0.1049786357029572,-10.069608,-29.2328
53,53,1754482508173815971,"In a new study, Yale researchers used a novel biosensor to map energy metabolism in individual neurons of the worm C. elegans. The findings offer insight into how organisms apportion energy to support all functions of the body. @YaleMed #Yale https://t.co/AUe7Q1EMgf",en,Tweet,0,20,4,5,5050,2024-02-05 07:30:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2024/01/24/powering-brain-how-energy-distributed-within-single-cells,,,85.0,0.31661472218362324,0.09454317838213804,42.424335,-11.501288
54,54,1753545437489848423,"“He’s doing things he never did before,” #Yale ornithologist Richard Prum tells the @nytimes. #Flaco",en,Tweet,3,14,3,18,6358,2024-02-02 17:26:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Yale,#Flaco",,,,75.0,-0.01017684332424723,-0.005995175059598064,21.136946,14.267087
55,55,1753404802317332658,"Creating art as a climate solution. 

An interdisciplinary partnership supported by Yale Planetary Solutions is inspiring local awareness — and local solutions — in the face of the climate threat. Learn more in Yale News: https://t.co/YIwfyQRYZa #Yale #NewHaven @YaleEnvironment https://t.co/cuTcyfR5cM",en,Tweet,1,31,7,12,5054,2024-02-02 08:07:36,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","#Yale,#NewHaven",http://bit.ly/3tUwmEA,video,https://video.twimg.com/amplify_video/1753404653759344640/vid/avc1/1920x1080/StQi4HJIVbnFw4cG.mp4?tag=16,85.0,-0.0580269174084402,-0.04376691478131126,0.28772685,16.00201
56,56,1753096121864405246,"As cases of malaria and dengue surge in the central African nation of Chad, an intensive laboratory training program led by Yale School of Public Health epidemiologists is helping build local capacity for advanced disease surveillance. @YaleSPH #Yale https://t.co/UlVq9GoL6s",en,Tweet,3,12,3,12,4836,2024-02-01 11:41:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://ysph.yale.edu/news-article/advanced-training-strengthens-disease-surveillance-in-chad/,,,75.0,0.19511880293416867,0.007958685791016636,34.376415,5.223563
57,57,1752743884977791097,"One step at a time. 

Some of our favorite staircases on campus beautifully photographed by James Fullton.

📷 1,2) 451 College Street, 📷 3) Yale University Art Gallery, Swartwout Building, 📷 4) Woodbridge Hall. #Yale https://t.co/u75DUi4hQ8",en,Tweet,3,80,16,11,9678,2024-01-31 12:21:21,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,,photo,"https://pbs.twimg.com/media/GFL_MxjWsAA4NcI.jpg,https://pbs.twimg.com/media/GFL_N_yXMAERZyw.jpg,https://pbs.twimg.com/media/GFL_PN8WkAAoURN.jpg,https://pbs.twimg.com/media/GFL_QcKWAAAiLDN.jpg",85.0,-0.3002933444593378,0.2310805209991792,-32.523308,-24.813921
58,58,1752330874228511060,"Launched in the fall, a new class at the Yale School of Management teaches business students the fundamentals of large language models like ChatGPT and how to lead organizations that rely on the technology. @YaleSOM #Yale https://t.co/Oyvgc21KpJ",en,Tweet,2,55,13,12,7852,2024-01-30 09:00:11,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://som.yale.edu/story/2024/new-course-prepares-students-workplace-transformed-ai,,,85.0,-0.05612283627039061,-0.19588990429281558,11.500727,3.704624
59,59,1751952921170739585,"Dramatic doorways, great gates, and more.

📷 1) Woodbridge Hall, 📷 2) Sterling Memorial Library, 📷 3) Wrexham Court gate between Saybrook and Branford Colleges, 📷 4) Elizabethan Club garden gate.

All photos by James Fullton. #Yale https://t.co/3k36iNFbAk",en,Tweet,2,88,8,13,7897,2024-01-29 07:58:20,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,,photo,"https://pbs.twimg.com/media/GFAv0psW4AAKAiN.jpg,https://pbs.twimg.com/media/GFAv13XW8AATKYo.jpg,https://pbs.twimg.com/media/GFAv3FeXwAITU8I.jpg,https://pbs.twimg.com/media/GFAv4TsWgAAooo6.jpg",80.0,-0.3172792767575744,0.19165155900788874,-31.96015,-24.446745
60,60,1751326964336460087,Chronic abuse of nitrous oxide (aka “laughing gas” or “whippets”) can lead to dire heath consequences — including paralysis. A new Yale study shows how the neurological effects of long-term use can be reversed. @YaleMed #Yale https://t.co/vhUklgMbmb,en,Tweet,2,27,7,9,7494,2024-01-27 14:31:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://medicine.yale.edu/news-article/nitrous-oxide-effects-are-reversible-with-early-treatment/,,,65.0,0.2617092274214408,0.1178775994691185,55.67239,6.680968
61,61,1750866428524114231,"Yale’s research cores — a constellation of service organizations offering shared equipment and expertise — enable research groups across campus to interact, collaborate, and develop new applications that advance the university’s scientific mission. #Yale https://t.co/Pvdi3jhXeV",en,Tweet,2,49,13,11,8263,2024-01-26 08:01:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2024/01/16/research-cores-making-science-easier-more-fruitful-and-more-efficient,,,85.0,-0.04351355426417801,0.020843199026692148,2.6343663,8.364983
62,62,1750226966270132574,Using a patient’s unique genetic profile to tailor individual treatment has emerged as a critical goal in health care. But a new Yale-led study shows that the mathematical models currently available have limited effectiveness. @YaleMed #Yale https://t.co/ONeqJGP7rb,en,Tweet,3,38,5,9,12818,2024-01-24 13:40:01,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2024/01/11/quest-personalized-medicine-hits-snag,,,40.0,0.4598420144208455,0.06659980692537897,46.754616,-3.040246
63,63,1750200055561166981,The National Academy of Sciences has awarded its highest physics prize to Yale’s Michel Devoret and Robert Schoelkopf for their groundbreaking work in quantum information processing and related fields. #Yale @theNASciences https://t.co/wlktXeYOMQ,en,Tweet,0,34,1,10,5794,2024-01-24 11:53:05,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2024/01/22/devoret-schoelkopf-awarded-comstock-prize-physics-quantum-advances,,,85.0,-0.01876029441314488,-0.03917113645630207,-30.394163,20.128428
64,64,1749465469852012658,#NASmembers Michel H. Devoret and Robert Schoelkopf of @Yale are the recipients of the 2024 Comstock Prize in Physics! They are being honored for their foundational work in quantum science. Read more: https://t.co/ke0B45XNrT #NASaward #physics #quantum https://t.co/WcvMBM8IiC,en,Retweet,3,89,17,9,35407,2024-01-22 11:14:06,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#NASmembers,#NASaward,#physics,#quantum",https://bit.ly/comstock-prize-2024,photo,https://pbs.twimg.com/media/GEdZfMuXIAArJiV.jpg,90.0,-0.12034005904942568,-0.039518664410568845,-30.59969,20.248085
65,65,1748022186873336159,"Yale researchers have developed a new way to observe the behaviors of critical cellular proteins. To show its effectiveness, they applied their method to a longstanding mystery in the development of pancreatic cancer. @YaleMed #Yale https://t.co/IPeWWJ31pz",en,Tweet,4,29,7,46,7463,2024-01-18 11:39:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/12/20/using-molecular-cookie-cutters-view-membrane-protein-organization,,,85.0,0.38197427180523436,0.15779794284607304,46.35202,-8.399052
66,66,1747650210304491989,"Today, Yale Law School commences its bicentennial year, celebrating 200 years as a thriving center for big ideas and cutting-edge clinical work. It all began with lawyers training apprentices out of their offices in New Haven. #YLS200
https://t.co/qv4xvGhTUf",en,Retweet,1,45,14,23,11289,2024-01-17 11:00:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#YLS200,https://law.yale.edu/yls-today/news/yale-law-school-celebrates-200-years-legal-education,,,85.0,-0.18195856530264246,-0.02037855537126679,-9.804908,-2.1324387
67,67,1747277994765275423,"A snowy start to the semester in New Haven! ❄️ Happy first day of classes, Bulldogs! #Yale https://t.co/F0kiSiYInA",en,Tweet,8,280,36,19,29767,2024-01-16 10:21:51,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,,photo,"https://pbs.twimg.com/media/GD-UAH8WoAAibTr.jpg,https://pbs.twimg.com/media/GD-UBVmXYAAL7Ec.jpg,https://pbs.twimg.com/media/GD-UCjyWYAANkF6.jpg,https://pbs.twimg.com/media/GD-UDx-WoAA9Sif.jpg",85.0,-0.30694974623437127,0.24812497528677677,-40.27763,-13.451907
68,68,1742963436714107205,"We’re excited to welcome you back to campus soon, Bulldogs! #Yale #NewHaven https://t.co/6IULkusNih",en,Tweet,1,226,31,49,29568,2024-01-04 12:37:20,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","#Yale,#NewHaven",,photo,"https://pbs.twimg.com/media/GDA_7yaX0AITDCM.jpg,https://pbs.twimg.com/media/GDA_8_2WYAE2x9o.jpg,https://pbs.twimg.com/media/GDA_-N-WQAAwh9s.jpg,https://pbs.twimg.com/media/GDA__cLXEAEJt_m.jpg",85.0,-0.26599596217957444,0.21184927718031163,-39.871006,-10.664528
69,69,1742002819601678425,"There are New Haven pizza walking tours, pizza-making classes and a pizza podcast. There’s pizza pop art, pizza T-shirts and pizza baby onesies.

The Connecticut city has long been known as a pizza town. Now other places are trying to cash in on the hype. https://t.co/170AxRAu55",en,Retweet,19,200,32,47,206441,2024-01-01 21:00:11,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",,https://nyti.ms/47e3pko,,,75.0,-0.08176561135438169,0.08161016139412668,-37.80985,-33.265118
70,70,1712547445417156719,"Yale Divinity School on Wednesday broke ground on the Living Village, an ambitious residence hall for divinity students expected to give back more to the natural environment than it takes.

Read more in Yale News: https://t.co/VkdAeXZ0e0 #Yale @YaleDivSchool https://t.co/d1mEIPOCMb",en,Tweet,3,121,83,765,58435,2023-10-12 15:15:03,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://bit.ly/3RSOkRn,video,https://video.twimg.com/amplify_video/1712547316349927425/vid/avc1/1920x1080/FqTZlNR0-Itk7oVM.mp4?tag=16,85.0,-0.17894017591275901,0.03310034666810243,-9.467822,15.881321
71,71,1712505074503598179,A new exhibition at Sterling Memorial Library explores the changing perceptions — in prestige and value — of the first printed collection of Shakespeare’s plays on its 400th anniversary. Learn more about this First Folio here: https://t.co/tKO6NWr1tJ @yalelibrary #Yale https://t.co/LaQJCjSGUE,en,Tweet,5,127,46,236,37972,2023-10-12 12:26:41,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,http://bit.ly/48Is8PY,video,https://video.twimg.com/amplify_video/1712504905112436739/vid/avc1/1920x1080/N18gGjZqUmn51vOr.mp4?tag=16,85.0,-0.13555120377006633,0.04569385318245585,-26.961475,-29.48607
72,72,1712075860449079565,The locust trees outside Stoeckel Hall are doing their autumnal thing. https://t.co/aqXpf0rk2i,en,Retweet,1,147,36,191,33672,2023-10-11 08:01:08,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,photo,https://pbs.twimg.com/media/F8KD67eXIAAORKz.jpg,75.0,-0.18638364487219725,0.14476872488328726,-39.062584,-25.1478
73,73,1712159127126822954,"A recent conference hosted by the Yale School of the Environment offered attendees new tactics to increase tree canopy in cities, access funding for green space, and engage community members as stewards of urban forests. @YaleEnvironment #Yale https://t.co/yJaN9LIBKS",en,Tweet,4,95,41,272,48242,2023-10-11 13:32:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://environment.yale.edu/news/article/urban-forestry-having-its-moment,,,85.0,-0.025074537410387527,-0.10616475590559159,-3.1972086,18.635292
74,74,1712144850345242664,"In the latest edition of #YaleTalk, Greg Sterling, dean of @YaleDivSchool, and President Peter Salovey discuss the Living Village Project, which will be a landmark on Yale’s campus and a replicable example of sustainability worldwide.

Full episode https://t.co/oF4amy14he #Yale https://t.co/Jlf3jTNuDB",en,Tweet,1,48,16,130,28515,2023-10-11 12:35:17,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","#YaleTalk,#Yale",http://bit.ly/48YOgWm,video,https://video.twimg.com/amplify_video/1712144785891368960/vid/avc1/1080x1080/hgZxbuVWzwpf5WXy.mp4?tag=16,85.0,-0.17710619170583167,-0.11629449702901744,-10.818802,16.30378
75,75,1712114481273114735,"Today, @YaleDivSchool breaks ground on “The Living Village,” an unprecedented residence hall that meets the stringent design standards of the Living Building Challenge. In this video, @YaleArch's Mae-Ling Lokko explains the performance categories that make up the challenge. #Yale https://t.co/PeeXLT8wV9",en,Tweet,1,38,8,71,17716,2023-10-11 10:34:36,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,,video,https://video.twimg.com/amplify_video/1712114332769615873/vid/avc1/1920x1080/ZpmNjG82cZSWIYBW.mp4?tag=16,85.0,-0.19216823397607846,0.03731429663748699,-10.564794,14.55806
76,76,1711794120182595764,"This week, @YaleDivSchool breaks ground on the largest living-building residential complex ever constructed on a university campus. 

So, what exactly is a “living building”? 

In this video, @YaleArch's Mae-Ling Lokko offers an explanation. #Yale https://t.co/EdvVSvc2mQ",en,Tweet,3,52,15,82,21634,2023-10-10 13:21:36,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,,video,https://video.twimg.com/amplify_video/1711793970659856384/vid/avc1/1920x1080/_K9k3izUF4RZ9N9H.mp4?tag=16,85.0,-0.16694039679739,0.01694251706764237,-11.182895,14.883073
77,77,1711781890682671199,"Q&amp;A: Yale sociologist Alka Menon discusses her new book, which offers an international perspective on how plastic surgeons respond to — and influence — racialized standards of beauty. #Yale https://t.co/SqMy4sQGnS",en,Tweet,4,36,10,55,16492,2023-10-10 12:33:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://news.yale.edu/2023/10/03/beauty-standards-how-cosmetic-surgeons-are-refashioning-race,,,70.0,0.15428684059967965,-0.2552470538613408,23.388605,-5.25174
78,78,1711412473314578721,"Appearing before the International Court of Justice, Harold Hongju Koh, Sterling Professor of International Law, argued that Russia falsely accused Ukraine of genocide to obtain “license to illegally attack and invade” its neighbor. @YaleLawSch #Yale https://t.co/AUwpp87ikb",en,Tweet,2,39,9,87,22721,2023-10-09 12:05:04,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",#Yale,https://law.yale.edu/yls-today/news/professor-koh-asks-international-court-justice-decide-ukraines-suit-against-russia,,,30.0,-0.004532759213678784,-0.15725600670776896,-2.6983342,-3.9651055
79,79,1711385780982091928,"When Patrick Del Percio joined the faculty this fall, Yale became the first Ivy League school to offer a North American Indigenous language for credit — a milestone Del Percio hopes is just the first of many more for Indigenous languages at Yale and beyond.https://t.co/MpvHF6Hsnj",en,Tweet,1,57,13,45,20791,2023-10-09 10:19:00,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,https://news.yale.edu/2023/10/06/lector-cherokee-yales-first-faculty-member-indigenous-language,,,85.0,-0.10434066456626266,-0.08678967038810129,-12.042621,8.664069
